Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,year
2839240,"February 26, 2024",Kentucky,Louisville,5500 block of Overbrook Woods Pl,1,3,0,0,0,,2024
2838132,"February 25, 2024",Illinois,Chicago,7340 N Rogers Ave,1,3,0,0,1,,2024
2838389,"February 25, 2024",Illinois,Chicago,8033 S Vincennes Ave,3,1,0,0,1,,2024
2838881,"February 25, 2024",Alaska,Point Hope,309 Agviq St,2,2,0,0,1,,2024
2834712,"February 20, 2024",Pennsylvania,Allentown,1800 block of W Turner St,0,4,0,0,1,,2024
2898968,"February 19, 2024",California,Oakland,3841 West St,0,5,0,0,4,,2024
2832971,"February 19, 2024",Indiana,Indianapolis,2621 S Lynhurst Dr,1,5,0,0,0,,2024
2832334,"February 18, 2024",Minnesota,Burnsville,12605 33rd Ave,3,1,1,0,0,,2024
2832590,"February 18, 2024",Alabama,Montgomery,3500 block of McGehee Rd,1,3,0,0,1,,2024
2832558,"February 18, 2024",California,Carson,1155 E Dominguez St,0,4,0,0,0,,2024
2831391,"February 16, 2024",Alabama,Birmingham,828 Center Street N,4,0,0,0,1,,2024
2830649,"February 15, 2024",Arkansas,Springdale,599 E Lakeview Dr,1,4,0,0,3,,2024
2828898,"February 14, 2024",Georgia,Atlanta,3450 Benjamin E Mays Dr SW,0,4,0,0,1,,2024
2828337,"February 14, 2024",Georgia,Claxton,7903 US-301,2,2,0,0,1,,2024
2828642,"February 14, 2024",Missouri,Kansas City,30 W Pershing Rd,1,22,0,2,6,,2024
2828159,"February 13, 2024",Maryland,Baltimore,700 block of E Eager St,0,4,0,0,0,,2024
2826683,"February 12, 2024",New York,Bronx,Jerome Ave and W Mount Eden Ave,1,5,0,0,3,,2024
2826220,"February 11, 2024",Tennessee,Jackson,23 Heritage Square,0,4,1,0,0,,2024
2826477,"February 11, 2024",California,Huntington Park,6000 block of Bear Ave,4,1,0,0,4,,2024
2825493,"February 11, 2024",Illinois,Chicago,W 30th St and S St Louis Ave,0,7,0,0,0,,2024
2824648,"February 9, 2024",Texas,Dallas,220 Stoneport Dr,0,5,0,0,0,,2024
2824579,"February 9, 2024",District of Columbia,Washington,1200 block of Raum St NE,1,3,0,0,0,,2024
2822404,"February 7, 2024",Pennsylvania,Lansdowne (East Lansdowne),58 Lewis Ave,4,2,1,0,0,,2024
2819413,"February 4, 2024",Colorado,Denver,5000 block of N Orleans Ct,2,4,0,0,0,,2024
2815852,"January 31, 2024",Kentucky,Louisville,S 12th St and W Muhammad Ali Blvd,2,2,0,0,1,,2024
2815932,"January 31, 2024",Louisiana,New Orleans,Wall Blvd and Murl St,1,3,0,0,0,,2024
2815425,"January 29, 2024",Mississippi,Grenada,N Lynch St,0,4,0,0,0,,2024
2813433,"January 28, 2024",Florida,Palm Bay,473 Forgal Ave,3,2,1,0,0,,2024
2813845,"January 28, 2024",California,Compton,S Central Ave and Alondra Blvd,0,4,0,0,0,,2024
2814635,"January 28, 2024",Tennessee,Memphis,2223 W River Trace Dr,2,2,0,0,1,,2024
2813443,"January 28, 2024",Pennsylvania,Harrisburg,600 block of Fillmore St,0,4,0,0,0,,2024
2815416,"January 27, 2024",Mississippi,Grenada,800 block of Martin Luther King Jr Dr,1,3,0,0,1,,2024
2812487,"January 27, 2024",North Carolina,Charlotte,8508 Lodge S Cir,3,1,0,0,0,,2024
2812327,"January 25, 2024",Missouri,Kansas City,3100 block of E Linwood Blvd,0,4,0,0,0,,2024
2810693,"January 24, 2024",Louisiana,New Orleans,3400 block of Wall Blvd,1,3,0,0,0,,2024
2809998,"January 23, 2024",California,Adelanto,Shadow Mountain Rd and Lessing Ave,6,0,0,0,5,,2024
2807511,"January 21, 2024",Texas,Katy,4643 Russet Leaf Tr,3,2,0,1,1,,2024
2807503,"January 21, 2024",New York,Bronx,4137 White Plains Rd,1,3,0,0,0,,2024
2808531,"January 21, 2024",Illinois,Joliet,200 block of Davis St,8,1,1,0,1,,2024
2807473,"January 21, 2024",Illinois,Tinley Park,7430 173rd Pl,4,0,0,0,1,,2024
2807528,"January 20, 2024",Florida,Plantation,12301 W Sunrise Blvd,1,3,0,0,3,,2024
2807488,"January 20, 2024",Florida,Palm Bay,1700 Woodlake Dr NE,3,2,0,0,1,,2024
2806941,"January 20, 2024",Pennsylvania,Coraopolis,870 Fourth Ave,1,3,0,0,0,,2024
2806956,"January 20, 2024",Alabama,Coker,11000 block of Pate Rd,1,3,0,0,3,,2024
2804280,"January 18, 2024",California,San Francisco,Hyde St and Turk St,1,4,0,0,0,,2024
2803737,"January 17, 2024",Missouri,Kansas City,2450 Grand Blvd,0,6,0,0,2,,2024
2804615,"January 17, 2024",Nevada,Las Vegas,200 block of W Chicago Ave,2,2,0,0,0,,2024
2801431,"January 14, 2024",Pennsylvania,Philadelphia,2400 block of N Myrtlewood St,2,4,0,0,0,,2024
2801357,"January 14, 2024",Mississippi,West Point,W Half Mile St and N Division St,2,3,0,0,3,,2024
2801260,"January 14, 2024",Texas,Houston,4400 block of Mooney Rd,0,4,0,0,0,,2024
2800844,"January 13, 2024",Texas,Richmond,17006 Cory Cornel Ln,4,0,1,0,0,,2024
2799654,"January 11, 2024",California,Compton,1000 block of Acacia Ave,0,5,0,0,0,,2024
2798627,"January 9, 2024",Virginia,Portsmouth,3700 block of Greenway Ct E,2,2,0,0,1,,2024
2796605,"January 7, 2024",Alabama,Abbeville,1600 block of Co Rd 40,0,4,0,0,0,,2024
2822517,"January 6, 2024",California,Reedley,1151 S Church Ave,4,0,0,0,1,,2024
2794498,"January 4, 2024",Louisiana,Baton Rouge,6315 Greenwell St,1,5,0,0,0,,2024
2794194,"January 4, 2024",Iowa,Perry,1200 18th St,2,5,1,0,0,,2024
2792720,"January 1, 2024",Missouri,Springfield,5485 W Sunshine St,0,4,0,0,1,,2024
2791411,"January 1, 2024",California,Los Angeles,2350 Porter St,2,8,0,0,0,,2024
2840907,"January 1, 2024",Illinois,Maywood,1500 block of St Charles Rd,2,2,0,0,1,,2024
2792829,"January 1, 2024",Louisiana,Baton Rouge,4600 block of W Brookstown Dr,1,3,0,0,3,,2024
3305393,"September 11, 2025",Florida,Tampa,6000 block of Woodville St,1,5,0,0,0,,2025
3304563,"September 9, 2025",California,San Francisco,1555 Burke St,0,6,0,0,0,,2025
3304605,"September 8, 2025",California,Santa Ana,400 S Susan St,1,3,0,0,0,,2025
3303073,"September 7, 2025",Ohio,Cleveland,1051 W 10th St,0,5,0,1,1,,2025
3302748,"September 7, 2025",Texas,Cleveland,2843 County Rd 5018,2,4,0,0,0,,2025
3303232,"September 7, 2025",Tennessee,Memphis,4100 block of Rosewind Cir,0,4,0,0,0,,2025
3302041,"September 6, 2025",Virginia,Portsmouth,Manly St and Dahlia St S,1,3,0,0,0,,2025
3300931,"September 3, 2025",Missouri,Kansas City,Harrison St and E Armour Blvd,0,5,0,0,0,,2025
3299148,"September 1, 2025",New York,Bronx,686 Allerton Ave,1,4,0,0,5,,2025
3298615,"September 1, 2025",Illinois,Chicago,3600 block of S Cottage Grove Ave,0,5,0,0,1,,2025
3297880,"August 31, 2025",Illinois,Chicago,2700 block of W Haddon Ave,0,4,0,0,0,,2025
3297889,"August 30, 2025",Illinois,Chicago Heights,400 block of W 14th St,1,4,0,0,1,,2025
3298204,"August 30, 2025",Mississippi,Jackson,5627 Dogwood Trail,2,2,0,0,3,,2025
3297867,"August 30, 2025",Illinois,Chicago,3500 block of S State St,0,7,0,0,0,,2025
3297573,"August 29, 2025",New York,Syracuse (Geddes),1002 State Fair Blvd,0,4,0,1,1,,2025
3297408,"August 29, 2025",Florida,Fort Lauderdale,657 NW 9th St,0,4,0,0,0,,2025
3294737,"August 27, 2025",Minnesota,Minneapolis,509 W 54th St,2,21,1,0,0,,2025
3294361,"August 26, 2025",California,Los Angeles,8501 S Figueroa St,0,5,0,0,0,,2025
3294369,"August 26, 2025",Minnesota,Minneapolis,E 29th St and Clinton Ave,1,6,0,0,0,,2025
3292906,"August 24, 2025",Missouri,Kansas City,E 13th St and Grand Blvd,2,3,0,0,0,,2025
3293218,"August 24, 2025",Maryland,Hagerstown,11205 John F Kennedy Dr,0,4,0,0,0,,2025
3292691,"August 23, 2025",New York,Bronx,Burke Ave and Wickham Ave,2,3,0,0,4,,2025
3292026,"August 22, 2025",New York,Bronx,1401 Overing St,0,4,0,0,0,,2025
3289583,"August 18, 2025",West Virginia,Mount Carbon,Adena Dr,1,3,1,0,0,,2025
3288499,"August 17, 2025",Virginia,Richmond,1700 block of Clarkson Rd,1,3,0,0,0,,2025
3288282,"August 17, 2025",New York,Brooklyn,903 Franklin Ave,1,11,2,0,0,,2025
3290521,"August 17, 2025",Mississippi,Prentiss,84 Young Rd,1,4,0,0,5,,2025
3290307,"August 16, 2025",Washington,Grandview,Apricot Rd and County Line Rd,0,5,0,0,0,,2025
3288024,"August 16, 2025",Indiana,Indianapolis,3100 block of Brouse Ave,0,5,0,0,0,,2025
3288736,"August 16, 2025",Michigan,Saginaw,S 23rd St and Perkins St,0,5,0,0,0,,2025
3288301,"August 16, 2025",Illinois,Chicago,2400 block of W Jackson Blvd,0,4,0,0,0,,2025
3284255,"August 11, 2025",Illinois,Chicago,700 block of E 43rd St,0,5,0,0,0,,2025
3283186,"August 10, 2025",Illinois,Chicago,100 block of N La Crosse Ave,1,5,0,0,0,,2025
3283977,"August 10, 2025",Mississippi,Jackson,357 N Mart Plaza,0,8,0,0,0,,2025
3283199,"August 10, 2025",Illinois,Chicago,4500 block of W Wilcox St,0,4,0,0,0,,2025
3283060,"August 9, 2025",Maryland,Baltimore,5101 Queensbury Ave,1,5,0,0,0,,2025
3282825,"August 9, 2025",Texas,Midland,610 E Industrial Ave,0,4,0,0,1,,2025
3281735,"August 7, 2025",Ohio,Cleveland,1900 block of N Taylor Rd,2,2,0,0,1,,2025
3280275,"August 6, 2025",Georgia,Fort Stewart,594 Vanguard Rd,0,5,0,0,1,,2025
3278590,"August 4, 2025",California,Los Angeles,E 14th Pl and Paloma St,2,6,0,0,0,,2025
3278919,"August 3, 2025",Virginia,Virginia Beach,4900 block of Gulfstream Cir,0,4,0,0,0,,2025
3278049,"August 3, 2025",Iowa,Iowa City,600 block of E Court St,0,4,0,0,2,,2025
3278491,"August 2, 2025",Nebraska,Omaha,3501 N 30th St,0,6,0,1,1,,2025
3277877,"August 2, 2025",Illinois,Harvey,14400 block of Des Plaines St,0,5,1,1,0,,2025
3276908,"August 1, 2025",Montana,Anaconda,819 E 3rd St,4,0,0,0,1,,2025
3276476,"July 30, 2025",Georgia,Atlanta,2479 Abner Terrace NW,0,4,0,0,0,,2025
3275972,"July 30, 2025",Pennsylvania,Philadelphia,728 S 55th St,0,6,0,0,1,,2025
3276738,"July 29, 2025",Tennessee,Tiptonville,Carrington Rd,4,0,0,0,1,,2025
3273804,"July 28, 2025",Michigan,Detroit,3344 Puritan Ave,2,2,0,0,1,,2025
3273521,"July 28, 2025",Nevada,Reno,2500 E 2nd St,3,3,1,0,0,,2025
3273423,"July 28, 2025",Georgia,Atlanta,349 Edgewood Ave,1,10,0,0,1,,2025
3273958,"July 28, 2025",New York,New York (Manhattan),345 Park Ave,4,2,1,0,0,,2025
3273415,"July 27, 2025",Illinois,Chicago,W Flournoy St and S Springfield Ave,0,4,0,0,1,,2025
3273353,"July 27, 2025",Indiana,Indianapolis,3900 block of Hornickel Dr,0,5,0,0,0,,2025
3273527,"July 27, 2025",Colorado,Denver,20th St and Market St,0,4,0,0,1,,2025
3274001,"July 27, 2025",Michigan,Flint,3241 Industrial Ave,1,4,0,0,0,,2025
3272738,"July 27, 2025",Illinois,Mount Vernon,600 block of S 15th St,2,5,0,0,3,,2025
3272694,"July 26, 2025",Pennsylvania,Philadelphia,1900 block of W Hunting Park Ave,2,2,0,0,1,,2025
3273390,"July 26, 2025",Mississippi,Yazoo City,Leach St,0,4,0,0,0,,2025
3271342,"July 24, 2025",Georgia,Atlanta,279 Oak Dr,1,5,0,0,0,,2025
3271477,"July 24, 2025",Pennsylvania,Philadelphia,2300 block of N Lambert St,0,4,0,0,0,,2025
3269743,"July 23, 2025",California,Needles,1900 block of Erin Dr,1,3,0,0,0,,2025
3267641,"July 20, 2025",Mississippi,Waynesboro,Turner St and Grey St,0,5,0,0,0,,2025
3266723,"July 20, 2025",Illinois,Chicago,4935 W Ferdinand St,0,4,0,0,0,,2025
3266713,"July 19, 2025",Tennessee,Cordova,71 Fern Glade Cove,1,4,0,0,0,,2025
3266988,"July 19, 2025",Arkansas,Little Rock,1800 Broadway St,0,4,0,0,1,,2025
3266574,"July 19, 2025",Ohio,Cleveland,16400 block of Highview Ave,1,3,0,0,0,,2025
3265909,"July 19, 2025",Illinois,Chicago,8200 block of S Houston Ave,1,3,0,0,0,,2025
3264154,"July 15, 2025",New York,Bronx,E 187th St and Park Ave,0,4,0,0,0,,2025
3261500,"July 13, 2025",Kentucky,Lexington,5899 Old Richmond Rd,2,3,1,0,0,,2025
3262173,"July 13, 2025",Texas,Houston,6502 Dixie Dr,2,15,0,0,0,,2025
3261407,"July 13, 2025",North Carolina,Charlotte,300 N College St,1,5,0,0,3,,2025
3261161,"July 12, 2025",Wisconsin,Milwaukee,618 N Water St,2,3,0,0,1,,2025
3261223,"July 12, 2025",Texas,Round Rock,1401 A W Grimes Blvd,2,2,0,0,0,,2025
3261477,"July 12, 2025",Pennsylvania,Easton,100 block of Wilkes Barre St,0,6,0,0,2,,2025
3261096,"July 12, 2025",Tennessee,Chattanooga,6900 Ty Hi Dr,0,4,0,0,0,,2025
3260230,"July 8, 2025",Idaho,Burley,723 E 14th St,4,0,0,0,1,,2025
3255423,"July 7, 2025",Ohio,Akron,700 E Exchange St,0,5,0,0,0,,2025
3254794,"July 7, 2025",Pennsylvania,Philadelphia,N 62nd St and Vine St,0,4,0,0,0,,2025
3255922,"July 7, 2025",California,Los Angeles,10305 Main St,0,4,0,0,0,,2025
3254764,"July 7, 2025",Pennsylvania,Philadelphia,1500 block of S Etting St,3,9,0,0,3,,2025
3254338,"July 6, 2025",Louisiana,Natchitoches,300 block of Keyser Ave,1,5,0,0,2,,2025
3254122,"July 6, 2025",Ohio,Toledo,159 Matzinger Rd,2,2,0,0,0,,2025
3253874,"July 5, 2025",Hawaii,Honolulu,Palamea Ln,0,4,0,0,0,,2025
3253521,"July 5, 2025",Texas,Dallas,S Good Latimer Expy and Canton St,1,4,0,1,1,,2025
3253096,"July 5, 2025",New York,Albany,300 block of Livingston Ave,0,5,0,0,0,,2025
3253594,"July 5, 2025",Texas,Lubbock,2902 Parkway Dr,0,5,1,0,0,,2025
3253722,"July 5, 2025",Missouri,Saint Louis,N 9th St and Chambers St,1,3,0,0,0,,2025
3254389,"July 5, 2025",Alabama,Talladega,1509 Old Shocco Rd,4,0,0,0,1,,2025
3253940,"July 5, 2025",California,San Francisco,100 block of Harbor Rd,1,4,0,0,0,,2025
3254494,"July 5, 2025",Washington,Sedro Woolley,697 Pacific St,1,5,0,0,0,,2025
3253085,"July 5, 2025",Massachusetts,Brockton,May St,0,6,0,0,0,,2025
3253102,"July 5, 2025",Pennsylvania,Philadelphia,1136 S 11th St,0,8,0,0,1,,2025
3253021,"July 5, 2025",Illinois,Chicago,2700 block of S California Blvd,0,4,0,0,0,,2025
3253050,"July 5, 2025",Indiana,Indianapolis,W Washington St and S Illinois St,2,5,0,0,4,,2025
3253569,"July 5, 2025",Ohio,Cleveland,11501 Buckeye Rd,1,5,0,0,0,,2025
3253812,"July 4, 2025",California,Los Angeles,626 W 99th St,0,4,0,0,0,,2025
3253257,"July 4, 2025",New York,Albany,333 Madison Ave,1,3,0,0,3,,2025
3252972,"July 4, 2025",Illinois,Chicago,4859 S Justine St,0,7,0,0,0,,2025
3252547,"July 4, 2025",Ohio,Columbus,827 Wilson Ave,1,5,0,0,0,,2025
3253178,"July 4, 2025",Virginia,Charlottesville,Orangedale Ave,0,5,0,0,1,,2025
3253871,"July 4, 2025",Ohio,Dayton,1600 block of W Grand Ave,0,4,0,0,0,,2025
3252080,"July 3, 2025",Illinois,Chicago,1607 W 59th St,0,4,0,0,0,,2025
3251873,"July 3, 2025",Illinois,Chicago,600 block of E 133rd St,0,5,0,0,0,,2025
3252377,"July 3, 2025",Georgia,Atlanta,600 SE Martin St,0,4,0,0,0,,2025
3251635,"July 2, 2025",Illinois,Chicago,311 W Chicago Ave,4,14,0,0,0,,2025
3251608,"July 1, 2025",Kentucky,Nicholasville,Brannon Rd and US-27,0,4,0,0,0,,2025
3249480,"June 29, 2025",South Carolina,Kingstree,200 N Brooks St,2,2,0,0,0,,2025
3248471,"June 29, 2025",Alabama,Mobile,Springhill Ave and Catherine St,0,4,0,0,0,,2025
3248330,"June 28, 2025",Missouri,Kansas City,E 24th St and Lister Ave,1,3,0,0,0,,2025
3248741,"June 28, 2025",Texas,Austin,900 E Braker Ln,0,4,0,0,0,,2025
3248162,"June 28, 2025",Louisiana,New Orleans,8500 block of Bill St,0,4,0,0,0,,2025
3249173,"June 28, 2025",Ohio,Columbus,800 block of Avonia Dr,1,3,0,0,0,,2025
3248449,"June 28, 2025",Ohio,Springfield,1000 block of W Rose St,1,4,0,0,0,,2025
3248058,"June 27, 2025",Oregon,Portland,14919 SE Stark St,0,4,0,0,1,,2025
3247121,"June 26, 2025",New Jersey,Trenton,100 block of Passaic St,1,3,0,0,2,,2025
3246330,"June 25, 2025",Mississippi,Moorhead,800 E Southern Ave,0,4,0,0,0,,2025
3245226,"June 23, 2025",Georgia,Jonesboro,148 Church St,0,4,0,0,1,,2025
3244129,"June 23, 2025",New Jersey,Newark,367 6th Ave W,1,4,0,0,0,,2025
3243988,"June 23, 2025",Maryland,Baltimore,2500 block of Edmondson Ave,0,4,0,0,0,,2025
3243663,"June 23, 2025",Maryland,Baltimore,1900 block of McHenry St,0,4,0,0,0,,2025
3242938,"June 22, 2025",Missouri,Springfield,505 E St Louis St,0,4,0,0,0,,2025
3242853,"June 22, 2025",Michigan,Ferndale,21298 Majestic Ave,1,3,0,0,0,,2025
3242627,"June 22, 2025",Louisiana,Baton Rouge,3535 S Choctaw Dr,1,6,0,0,2,,2025
3242908,"June 22, 2025",Missouri,Kansas City,Vine St and E 19th St,2,4,0,0,1,,2025
3242610,"June 22, 2025",New Jersey,East Orange,375 Central Ave,0,4,0,0,0,,2025
3243238,"June 22, 2025",Pennsylvania,Pittsburgh,N St Clair St and Broad St,0,5,0,0,2,,2025
3242524,"June 21, 2025",California,Moreno Valley,12000 block of Orchid Ln,0,6,0,0,0,,2025
3242684,"June 21, 2025",Oklahoma,Tulsa,E Admiral Pl and S 122nd E Ave,0,6,0,0,0,,2025
3242475,"June 21, 2025",South Carolina,Anderson,2009 Scarborough Rd,1,9,0,0,3,,2025
3242658,"June 21, 2025",Oklahoma,Tulsa,300 block of N Greenwood Ave,1,7,0,0,3,,2025
3242431,"June 21, 2025",California,Compton,1300 W El Segundo Blvd,0,4,0,0,0,,2025
3242052,"June 20, 2025",Wisconsin,Milwaukee,8300 block of W Brown Deer Rd,2,3,0,0,1,,2025
3240121,"June 19, 2025",Oklahoma,Tulsa,1264 S Lawton Ave,0,5,0,0,0,,2025
3239589,"June 17, 2025",Mississippi,Louisville,200 block of W College St,1,3,0,0,1,,2025
3238923,"June 17, 2025",Wisconsin,Milwaukee,1000 block of W Mineral St,0,4,0,0,0,,2025
3238015,"June 16, 2025",Ohio,Cleveland,5900 block of Luther Ave,1,6,0,0,0,,2025
3235671,"June 16, 2025",Florida,Miami,NW 62nd St and NW 2nd Ave,2,2,0,0,0,,2025
3237753,"June 16, 2025",Ohio,Middletown,1200 Elliott Dr,1,3,0,0,2,,2025
3234040,"June 15, 2025",Ohio,Canton,2900 8th St NE,0,4,0,0,0,,2025
3234286,"June 15, 2025",Connecticut,Hartford,181 Homestead Ave,0,5,0,0,0,,2025
3234370,"June 15, 2025",Utah,Salt Lake City (West Valley City),5405 W 3100 S,3,2,0,0,1,,2025
3245191,"June 15, 2025",Pennsylvania,Johnstown,74 Fairfield Ave,0,4,0,0,0,,2025
3233803,"June 15, 2025",Indiana,Elkhart,W Garfield Ave and Benham Ave,1,11,0,0,0,,2025
3233357,"June 15, 2025",Michigan,Detroit,,0,5,0,0,0,,2025
3233175,"June 14, 2025",Nevada,Reno,Raggio Pkwy,1,4,0,0,0,,2025
3233431,"June 14, 2025",Tennessee,Nashville,Westchester Dr and Brick Church Pike,1,4,0,0,1,,2025
3233889,"June 14, 2025",Missouri,Kansas City,3500 Prospect Ave,2,3,0,0,0,,2025
3232732,"June 14, 2025",Minnesota,Minneapolis (Brooklyn Park),8710 Windsor Terrace N,2,2,0,0,1,,2025
3238280,"June 14, 2025",Mississippi,Greenville,1500 block of S Colorado St,0,4,0,0,0,,2025
3233274,"June 14, 2025",Ohio,Columbus,S Ludlow St and W Town St,1,6,0,0,0,,2025
3232994,"June 14, 2025",Delaware,Dover,400 block of Barrister Pl,1,4,0,0,1,,2025
3231819,"June 11, 2025",Florida,Jacksonville,5020 Cleveland Rd,1,3,0,0,0,,2025
3231555,"June 11, 2025",Michigan,Detroit,14300 block of Mettetal St,0,4,0,0,1,,2025
3231072,"June 9, 2025",Georgia,Augusta,2101 Walton Way,0,4,0,0,0,,2025
3229184,"June 9, 2025",District of Columbia,Washington,1200 block of Mt Olivet Rd NE,1,3,0,0,0,,2025
3228035,"June 8, 2025",Ohio,Cleveland,4071 Lee Rd,0,7,0,0,4,,2025
3228413,"June 8, 2025",Wisconsin,Milwaukee,300 block of W McKinley Ave,0,4,0,0,0,,2025
3228293,"June 8, 2025",Georgia,Lagrange,105 Seminary St,1,6,0,0,0,,2025
3228103,"June 7, 2025",Virginia,Portsmouth,400 block of Viking St,0,4,0,0,0,,2025
3227904,"June 7, 2025",North Carolina,Sanford,102 E Trade St,0,5,0,1,3,,2025
3228792,"June 7, 2025",Michigan,Benton Harbor,1000 block of Bishop St,0,6,0,0,0,,2025
3227101,"June 6, 2025",South Carolina,Columbia,2408 Lincoln St,1,3,0,0,2,,2025
3227478,"June 6, 2025",Louisiana,Cheneyville,200 block of Derbourne St,0,5,0,0,13,,2025
3226727,"June 5, 2025",Texas,Dallas,3412 S Malcolm X Blvd,0,7,0,0,0,,2025
3222953,"June 1, 2025",North Carolina,Hickory,1125 Walnut Acres Dr,1,12,0,0,6,,2025
3223359,"June 1, 2025",North Carolina,Asheville,College St and Rankin Ave,0,4,1,0,0,,2025
3223558,"June 1, 2025",Minnesota,Minneapolis,724 Sibley St NE,1,4,0,2,4,,2025
3223058,"June 1, 2025",Virginia,Danville,Carver Dr and Cheyenne Dr,1,4,0,0,2,,2025
3223369,"May 31, 2025",Georgia,Snellville,2500 Sawyer Pkwy SW,0,5,0,0,2,,2025
3223123,"May 31, 2025",Mississippi,Fayette,1483 Main St,1,8,0,0,3,,2025
3222306,"May 31, 2025",Illinois,Chicago,7800 block of S Throop St,0,7,0,0,0,,2025
3222806,"May 31, 2025",Indiana,Clarksville,1909 Greentree Blvd,0,4,0,0,2,,2025
3221157,"May 29, 2025",Indiana,Haubstadt,12000 block of S Scottsdale Dr,3,1,0,0,1,,2025
3220578,"May 28, 2025",Washington,Lakewood,8928 N Thorne Ln SW,0,7,0,0,0,,2025
3220528,"May 28, 2025",Hawaii,Waianae,Lahaina St and Jade St,1,3,0,1,4,,2025
3220589,"May 28, 2025",Georgia,Atlanta,2261 Cascade Rd SW,0,4,0,0,0,,2025
3219130,"May 27, 2025",Connecticut,Waterbury,495 Union St,0,5,0,0,1,,2025
3218775,"May 26, 2025",Pennsylvania,Philadelphia,N Lemon Hill Dr and Sedgley Dr,2,9,0,0,0,,2025
3218025,"May 25, 2025",South Carolina,Little River,1522 Watson Ave,0,10,0,0,1,,2025
3217732,"May 25, 2025",Tennessee,Oak Ridge,S Benedict Ave,0,9,0,0,0,,2025
3217632,"May 24, 2025",Tennessee,Jackson,2700 N Parkway E,0,6,0,1,1,,2025
3217494,"May 24, 2025",Colorado,Colorado Springs,1429 Potter Dr,0,6,0,0,1,,2025
3217117,"May 23, 2025",Pennsylvania,Chester,205 E 10th St,1,4,0,0,0,,2025
3217276,"May 22, 2025",Texas,Mckinney,7560 SH-121,1,3,0,0,1,,2025
3212153,"May 18, 2025",Missouri,Saint Louis,800 block of Schirmer St,4,0,0,0,0,,2025
3251434,"May 18, 2025",Arizona,Tucson,1100 block of S 6th Ave,0,4,0,0,0,,2025
3212178,"May 18, 2025",Georgia,Macon,4376 Log Cabin Dr,3,6,0,0,3,,2025
3211604,"May 17, 2025",Washington,Seattle,172 S Washington St,3,1,0,0,3,,2025
3211829,"May 17, 2025",Michigan,Jackson,103 Lincoln Ct,1,3,0,0,0,,2025
3211202,"May 16, 2025",Nevada,Las Vegas,1725 N Rainbow Blvd,1,4,1,0,0,,2025
3211548,"May 16, 2025",Illinois,Chicago,600 block of S Homan Ave,0,4,0,0,0,,2025
3209696,"May 11, 2025",Georgia,Valdosta,700 block of E Gordon St,0,4,0,0,1,,2025
3206964,"May 11, 2025",South Carolina,Florence,3027 E Palmetto St,1,5,0,1,1,,2025
3210524,"May 10, 2025",California,Paramount,7718 Somerset Blvd,0,4,0,0,0,,2025
3207234,"May 10, 2025",California,Arvin,Bautista St and Soledad Dr,2,2,0,0,0,,2025
3206682,"May 10, 2025",Pennsylvania,Philadelphia,N 33rd St and W Girard Ave,0,4,0,0,0,,2025
3206957,"May 10, 2025",California,Los Angeles,,0,6,0,0,0,,2025
3206052,"May 9, 2025",Michigan,Eastpointe,8 Mile and Kelly Rd,1,4,0,0,1,,2025
3206048,"May 9, 2025",Michigan,Detroit,15700 block of Patton St,2,2,0,0,1,,2025
3205141,"May 7, 2025",Connecticut,Hartford,Nelson St,0,4,0,0,0,,2025
3203108,"May 6, 2025",Tennessee,Memphis,2536 N Watkins Rd,2,3,0,0,0,,2025
3203064,"May 5, 2025",Oklahoma,Oklahoma City,308 NW 10th St,0,7,0,0,3,,2025
3203683,"May 5, 2025",South Carolina,North Charleston,6800 block of Ward Ave,1,3,1,0,0,,2025
3203390,"May 5, 2025",Pennsylvania,Sharon,317 Baldwin Ave,0,4,0,0,0,,2025
3201452,"May 4, 2025",Oklahoma,Tulsa,E 2nd St S and S Elgin Ave,0,5,1,1,0,,2025
3201117,"May 4, 2025",Texas,Houston,6000 block of Cherry Hill Ave,1,15,0,0,0,,2025
3201936,"May 4, 2025",Arizona,Glendale,6729 N 57th Dr,3,5,0,0,0,,2025
3201959,"May 4, 2025",Colorado,Denver,1900 block of Market St,0,4,0,0,1,,2025
3199958,"May 2, 2025",Maryland,Gwynn Oak (Woodlawn),1800 block of Woodlawn Dr,1,3,0,0,0,,2025
3198160,"April 29, 2025",Minnesota,Minneapolis,1508 E 25th St,4,1,0,0,1,,2025
3195984,"April 27, 2025",North Carolina,Elizabeth City,1704 Weeksville Rd,1,3,0,0,0,,2025
3196464,"April 27, 2025",Tennessee,Memphis,2871 S Perkins Rd,1,4,0,0,0,,2025
